"Contig31171_1437_38835"	"Contig31171"	"1437"	"38835"	0.00195901803920484
"Contig31194_4708_14973"	"Contig31194"	"4708"	"14973"	0.143727091143461
"Contig31246_273_6547"	"Contig31246"	"273"	"6547"	0.849850348702323
"Contig31253_83_5984"	"Contig31253"	"83"	"5984"	0.310915558338842
"Contig31547_8124_10116"	"Contig31547"	"8124"	"10116"	0.824652292843874
"Contig31552_2882_47147"	"Contig31552"	"2882"	"47147"	0.41405030391213
"Contig317_748_31441"	"Contig317"	"748"	"31441"	0.425751757012517
"Contig31753_1151_18905"	"Contig31753"	"1151"	"18905"	0.331059682825767
"Contig31893_343_12507"	"Contig31893"	"343"	"12507"	0.603967936997303
"Contig31971_41130_53435"	"Contig31971"	"41130"	"53435"	0.425337361006654
"Contig320_24111_35848"	"Contig320"	"24111"	"35848"	0.0853607962396944
"Contig32060_1771_20366"	"Contig32060"	"1771"	"20366"	0.77200038241994
"Contig32108_5829_13356"	"Contig32108"	"5829"	"13356"	0.561961399116855
"Contig32187_26874_37331"	"Contig32187"	"26874"	"37331"	0.279110617060611
"Contig32401_15031_25618"	"Contig32401"	"15031"	"25618"	0.145770045231453
"Contig32438_140_1027"	"Contig32438"	"140"	"1027"	0.107137572094068
"Contig3252_6403_11162"	"Contig3252"	"6403"	"11162"	0.319647102355944
"Contig32566_11055_41407"	"Contig32566"	"11055"	"41407"	0.605172775454674
"Contig32566_6290_21883"	"Contig32566"	"6290"	"21883"	0.744030320560923
"Contig32656_5107_13452"	"Contig32656"	"5107"	"13452"	0.746573362546683
"Contig32705_6414_15267"	"Contig32705"	"6414"	"15267"	0.198548665665787
"Contig32850_12224_16989"	"Contig32850"	"12224"	"16989"	0.650186238670802
"Contig32903_91_18185"	"Contig32903"	"91"	"18185"	0.196933973984987
"Contig3303_1959_11276"	"Contig3303"	"1959"	"11276"	0.0967596693830187
"Contig33034_61587_67778"	"Contig33034"	"61587"	"67778"	3.15337774296999e-05
"Contig3304_518_8830"	"Contig3304"	"518"	"8830"	7.09696109952905e-05
"Contig33096_1618_9347"	"Contig33096"	"1618"	"9347"	0.669666962107733
"Contig33096_6863_23774"	"Contig33096"	"6863"	"23774"	0.0202263761979935
"Contig33119_1092_18804"	"Contig33119"	"1092"	"18804"	0.0447935817146062
"Contig33161_3824_6981"	"Contig33161"	"3824"	"6981"	0.0175195279247607
"Contig33161_764_11527"	"Contig33161"	"764"	"11527"	0.0175195279247607
"Contig33261_739_6523"	"Contig33261"	"739"	"6523"	0.00310781812526764
"Contig33283_26949_33118"	"Contig33283"	"26949"	"33118"	0.0195336605701969
"Contig33470_200_37120"	"Contig33470"	"200"	"37120"	0.608238037411459
"Contig33621_552_5268"	"Contig33621"	"552"	"5268"	0.00266341646087198
"Contig33652_3314_25344"	"Contig33652"	"3314"	"25344"	0.0245155666641166
"Contig33670_32791_41570"	"Contig33670"	"32791"	"41570"	0.1516426776922
"Contig337_1471_41660"	"Contig337"	"1471"	"41660"	0.114388156767565
"Contig33717_9071_19632"	"Contig33717"	"9071"	"19632"	0.437034808537141
"Contig34083_3753_25283"	"Contig34083"	"3753"	"25283"	0.0151933782315627
"Contig3418_26_13504"	"Contig3418"	"26"	"13504"	0.530012166400989
"Contig3421_48_13977"	"Contig3421"	"48"	"13977"	0.156539546633669
"Contig34295_3025_4663"	"Contig34295"	"3025"	"4663"	0.00394124567146972
"Contig34298_15092_51017"	"Contig34298"	"15092"	"51017"	0.53148401044469
"Contig3430_40_6099"	"Contig3430"	"40"	"6099"	0.159909530400285
"Contig34318_16351_36614"	"Contig34318"	"16351"	"36614"	0.239019755457655
"Contig34318_4714_35563"	"Contig34318"	"4714"	"35563"	0.239019755457655
"Contig34342_6109_15747"	"Contig34342"	"6109"	"15747"	0.810772860205231
"Contig3436_225_10245"	"Contig3436"	"225"	"10245"	0.065672828576914
"Contig34453_13551_14330"	"Contig34453"	"13551"	"14330"	0.178874478600442
"Contig34596_12571_25315"	"Contig34596"	"12571"	"25315"	0.779475800638192
"Contig34601_653_1741"	"Contig34601"	"653"	"1741"	0.593166435225268
"Contig34681_13_16482"	"Contig34681"	"13"	"16482"	0.343982168103863
"Contig350_4645_26468"	"Contig350"	"4645"	"26468"	0.0155940913749195
"Contig3507_547_14509"	"Contig3507"	"547"	"14509"	0.000982208348266826
"Contig35090_1448_6863"	"Contig35090"	"1448"	"6863"	0.270418757036775
"Contig35097_636_9264"	"Contig35097"	"636"	"9264"	0.498564205141563
"Contig35176_3383_34646"	"Contig35176"	"3383"	"34646"	0.0808840368805093
"Contig35326_7997_11100"	"Contig35326"	"7997"	"11100"	0.383078597537474
"Contig35454_17742_27838"	"Contig35454"	"17742"	"27838"	0.283368882946266
"Contig35635_44_17436"	"Contig35635"	"44"	"17436"	9.31316314998924e-05
"Contig35681_5705_29142"	"Contig35681"	"5705"	"29142"	0.33988593513253
"Contig35824_34_9221"	"Contig35824"	"34"	"9221"	0.0108527696387394
"Contig35838_4968_24693"	"Contig35838"	"4968"	"24693"	0.738863445131159
"Contig35942_1175_20267"	"Contig35942"	"1175"	"20267"	0.431828292781608
"Contig35965_3896_8582"	"Contig35965"	"3896"	"8582"	0.768666866361891
"Contig36_22630_63066"	"Contig36"	"22630"	"63066"	0.833481299154914
"Contig36016_3313_23853"	"Contig36016"	"3313"	"23853"	0.750972702633898
"Contig36080_137_8025"	"Contig36080"	"137"	"8025"	0.851692792506226
"Contig36085_1316_7878"	"Contig36085"	"1316"	"7878"	0.0273718631209831
"Contig36360_23207_32675"	"Contig36360"	"23207"	"32675"	0.186320330713827
"Contig36467_605_35513"	"Contig36467"	"605"	"35513"	0.493035530136953
"Contig36525_331_26767"	"Contig36525"	"331"	"26767"	0.632040919667162
"Contig36584_547_9366"	"Contig36584"	"547"	"9366"	0.348578306638135
"Contig36689_26071_43778"	"Contig36689"	"26071"	"43778"	0.0569359886675066
"Contig36703_1961_4590"	"Contig36703"	"1961"	"4590"	0.0138035711256208
"Contig36769_1652_10528"	"Contig36769"	"1652"	"10528"	0.187972568603693
"Contig36818_350_23478"	"Contig36818"	"350"	"23478"	0.000325860537432188
"Contig369_18659_34956"	"Contig369"	"18659"	"34956"	0.0475548298744983
"Contig36958_6448_24234"	"Contig36958"	"6448"	"24234"	0.212127037998885
"Contig37183_1966_7479"	"Contig37183"	"1966"	"7479"	0.588821910172206
"Contig37656_19451_38852"	"Contig37656"	"19451"	"38852"	0.544431755608653
"Contig37691_2509_20097"	"Contig37691"	"2509"	"20097"	0.368297720178756
"Contig37755_3055_36154"	"Contig37755"	"3055"	"36154"	0.279899141783894
"Contig38061_8157_13740"	"Contig38061"	"8157"	"13740"	0.649593944073154
"Contig38166_3062_28781"	"Contig38166"	"3062"	"28781"	0.572572953754531
"Contig38237_161_7800"	"Contig38237"	"161"	"7800"	0.130410038176476
"Contig38252_33_17621"	"Contig38252"	"33"	"17621"	0.396132966039866
"Contig38421_9353_34967"	"Contig38421"	"9353"	"34967"	0.33932639820147
"Contig38503_125_7753"	"Contig38503"	"125"	"7753"	0.31405783823749
"Contig38662_4679_26760"	"Contig38662"	"4679"	"26760"	0.277922237341419
"Contig38664_355_52202"	"Contig38664"	"355"	"52202"	0.711379480450647
"Contig38808_37_18498"	"Contig38808"	"37"	"18498"	0.00666005525641144
"Contig38931_8343_22176"	"Contig38931"	"8343"	"22176"	0.246083326552111
"Contig392_30997_37970"	"Contig392"	"30997"	"37970"	0.148499955186833
"Contig39521_1451_16621"	"Contig39521"	"1451"	"16621"	0.425049461354523
"Contig39539_3704_13503"	"Contig39539"	"3704"	"13503"	0.5546032255615
"Contig39569_1614_14087"	"Contig39569"	"1614"	"14087"	0.210647313844992
"Contig39676_673_8162"	"Contig39676"	"673"	"8162"	0.26337128778349
"Contig39791_976_5485"	"Contig39791"	"976"	"5485"	0.404266584903928
"Contig39798_2932_9000"	"Contig39798"	"2932"	"9000"	0.439251331472398
"Contig39975_12_2750"	"Contig39975"	"12"	"2750"	6.57544680503448e-05
"Contig40_10415_21464"	"Contig40"	"10415"	"21464"	0.451600967252207
"Contig4002_8_5946"	"Contig4002"	"8"	"5946"	0.535799248156864
"Contig40218_3203_6095"	"Contig40218"	"3203"	"6095"	0.431843791468907
"Contig40260_1467_22840"	"Contig40260"	"1467"	"22840"	0.303386915858486
"Contig403_1228_1979"	"Contig403"	"1228"	"1979"	0.104561377622108
"Contig40373_8717_16521"	"Contig40373"	"8717"	"16521"	0.647455129943458
"Contig40520_810_9494"	"Contig40520"	"810"	"9494"	0.0194926163402755
"Contig40566_3073_8913"	"Contig40566"	"3073"	"8913"	0.076706752344624
"Contig406_1646_17109"	"Contig406"	"1646"	"17109"	0.45451168650608
"Contig406_29193_47050"	"Contig406"	"29193"	"47050"	0.189523121582078
"Contig4063_2575_3456"	"Contig4063"	"2575"	"3456"	0.0996582477958122
"Contig4074_819_14713"	"Contig4074"	"819"	"14713"	0.556722343223292
"Contig4078_673_8026"	"Contig4078"	"673"	"8026"	0.602297022813993
"Contig41_28491_52083"	"Contig41"	"28491"	"52083"	0.0982666745034644
"Contig41130_1355_14195"	"Contig41130"	"1355"	"14195"	0.147110893673787
"Contig41176_898_4413"	"Contig41176"	"898"	"4413"	0.410115577904268
"Contig41315_900_5993"	"Contig41315"	"900"	"5993"	0.0109480976164551
"Contig41354_1807_30288"	"Contig41354"	"1807"	"30288"	3.9206361561618e-05
"Contig41429_472_12539"	"Contig41429"	"472"	"12539"	0.480285439522268
"Contig41593_145_6616"	"Contig41593"	"145"	"6616"	0.175682216979383
"Contig41684_8776_13197"	"Contig41684"	"8776"	"13197"	0.904088721248808
"Contig419_32958_41937"	"Contig419"	"32958"	"41937"	0.677721356002913
"Contig4202_1532_7128"	"Contig4202"	"1532"	"7128"	0.818879448760168
"Contig42329_1624_20656"	"Contig42329"	"1624"	"20656"	0.0997735031634923
"Contig42387_30334_32009"	"Contig42387"	"30334"	"32009"	0.0356529471994758
"Contig42560_33_7302"	"Contig42560"	"33"	"7302"	0.536490814776196
"Contig42678_250_24607"	"Contig42678"	"250"	"24607"	0.909730265586055
"Contig42686_598_14050"	"Contig42686"	"598"	"14050"	0.363812421458458
"Contig42707_2731_10557"	"Contig42707"	"2731"	"10557"	0.681907116363035
"Contig42853_109_8133"	"Contig42853"	"109"	"8133"	0.0438323996478671
"Contig42944_4959_15362"	"Contig42944"	"4959"	"15362"	0.58652530996683
"Contig42978_6330_20334"	"Contig42978"	"6330"	"20334"	0.424933854157769
"Contig43037_5443_17405"	"Contig43037"	"5443"	"17405"	0.0242506080394377
"Contig43205_6588_26149"	"Contig43205"	"6588"	"26149"	0.142539994810346
"Contig4328_6753_8019"	"Contig4328"	"6753"	"8019"	0.291453069018313
"Contig43408_3637_23695"	"Contig43408"	"3637"	"23695"	0.503510062110792
"Contig43524_1713_23770"	"Contig43524"	"1713"	"23770"	0.137030240886156
"Contig43735_800_7350"	"Contig43735"	"800"	"7350"	0.206504858476059
"Contig43736_112_3342"	"Contig43736"	"112"	"3342"	0.622462601670288
"Contig43780_955_13609"	"Contig43780"	"955"	"13609"	0.485429526390231
"Contig43785_19499_22907"	"Contig43785"	"19499"	"22907"	0.577726715805597
"Contig43844_6350_7621"	"Contig43844"	"6350"	"7621"	0.314019919733396
"Contig43943_15992_31809"	"Contig43943"	"15992"	"31809"	0.0300785200370922
"Contig44002_25089_29993"	"Contig44002"	"25089"	"29993"	0.41220572852023
"Contig44003_2779_13457"	"Contig44003"	"2779"	"13457"	0.282970769677235
"Contig444_15931_34400"	"Contig444"	"15931"	"34400"	0.055394275634275
"Contig44421_5100_10408"	"Contig44421"	"5100"	"10408"	0.377008232617988
"Contig44421_5218_14855"	"Contig44421"	"5218"	"14855"	0.377008232617988
"Contig44517_17173_17916"	"Contig44517"	"17173"	"17916"	0.23095027681802
"Contig44633_4183_19821"	"Contig44633"	"4183"	"19821"	0.727145762762841
"Contig44654_605_2819"	"Contig44654"	"605"	"2819"	0.418067269799602
"Contig44734_12747_20845"	"Contig44734"	"12747"	"20845"	0.280825111628974
"Contig44825_14202_15728"	"Contig44825"	"14202"	"15728"	0.775467354467475
"Contig44863_25_8000"	"Contig44863"	"25"	"8000"	0.234502822578415
"Contig44909_132_18301"	"Contig44909"	"132"	"18301"	0.133455657923754
"Contig45_17058_48056"	"Contig45"	"17058"	"48056"	0.0329006268611157
"Contig45112_1188_13443"	"Contig45112"	"1188"	"13443"	0.313004818390488
"Contig45164_7830_10071"	"Contig45164"	"7830"	"10071"	0.759293632255868
"Contig45205_4559_22788"	"Contig45205"	"4559"	"22788"	0.0727695237216497
"Contig45294_154_7346"	"Contig45294"	"154"	"7346"	0.192076200964089
"Contig45431_1110_12364"	"Contig45431"	"1110"	"12364"	0.744606459762196
"Contig45506_7918_15960"	"Contig45506"	"7918"	"15960"	0.776868216196018
"Contig45549_3141_23483"	"Contig45549"	"3141"	"23483"	0.00294530551829616
"Contig4566_10430_11236"	"Contig4566"	"10430"	"11236"	0.258283357074519
"Contig45865_4029_12040"	"Contig45865"	"4029"	"12040"	0.246214312205126
"Contig46069_2674_24842"	"Contig46069"	"2674"	"24842"	0.184976489647832
"Contig4616_30_2596"	"Contig4616"	"30"	"2596"	0.168385032113515
"Contig46265_7013_13041"	"Contig46265"	"7013"	"13041"	0.283387432625533
"Contig46290_10039_11826"	"Contig46290"	"10039"	"11826"	0.0513032791482094
"Contig465_30237_41080"	"Contig465"	"30237"	"41080"	0.0392572228041515
"Contig46712_34_6241"	"Contig46712"	"34"	"6241"	0.309358287609141
"Contig47001_18893_22534"	"Contig47001"	"18893"	"22534"	0.131069274414607
"Contig47150_138_16089"	"Contig47150"	"138"	"16089"	0.582496163175001
"Contig47290_962_9247"	"Contig47290"	"962"	"9247"	0.486457887110599
"Contig473_5862_17835"	"Contig473"	"5862"	"17835"	0.0150359628668381
"Contig47348_3040_7119"	"Contig47348"	"3040"	"7119"	0.271704501662591
"Contig47351_3242_15297"	"Contig47351"	"3242"	"15297"	0.00475135925661838
"Contig47514_190_6548"	"Contig47514"	"190"	"6548"	0.172346390748482
"Contig47631_1453_20030"	"Contig47631"	"1453"	"20030"	0.123178328714259
"Contig47662_24_15896"	"Contig47662"	"24"	"15896"	0.33594980433371
"Contig47679_3097_30434"	"Contig47679"	"3097"	"30434"	0.469510282201066
"Contig47721_6857_16609"	"Contig47721"	"6857"	"16609"	0.0874163293996528
"Contig47895_3404_17738"	"Contig47895"	"3404"	"17738"	0.00910168215425962
"Contig47895_797_7344"	"Contig47895"	"797"	"7344"	0.00129809924898812
"Contig47911_3669_19321"	"Contig47911"	"3669"	"19321"	0.0840287695947039
"Contig48360_3153_10219"	"Contig48360"	"3153"	"10219"	0.810155323856707
"Contig48714_260_26120"	"Contig48714"	"260"	"26120"	4.31616246007486e-06
"Contig490_21722_44945"	"Contig490"	"21722"	"44945"	0.142536781395756
"Contig49033_79_22751"	"Contig49033"	"79"	"22751"	0.517858188862239
"Contig49180_9039_12030"	"Contig49180"	"9039"	"12030"	0.482665341442757
"Contig49258_74_8997"	"Contig49258"	"74"	"8997"	0.340521070723537
"Contig4933_34_10096"	"Contig4933"	"34"	"10096"	0.360492685742273
"Contig49594_1083_16783"	"Contig49594"	"1083"	"16783"	0.411547262949131
"Contig49601_6679_27351"	"Contig49601"	"6679"	"27351"	0.619396941126932
"Contig49729_128_8099"	"Contig49729"	"128"	"8099"	0.118152913256318
"Contig50033_13312_32011"	"Contig50033"	"13312"	"32011"	0.748788069092606
"Contig50122_337_3652"	"Contig50122"	"337"	"3652"	0.015935382560977
"Contig50124_1460_14408"	"Contig50124"	"1460"	"14408"	0.35749570228385
"Contig50261_9308_21679"	"Contig50261"	"9308"	"21679"	0.112426176323723
"Contig50438_4952_8097"	"Contig50438"	"4952"	"8097"	0.00115238371309771
"Contig50494_19233_22151"	"Contig50494"	"19233"	"22151"	0.467675582942693
"Contig50502_1890_12154"	"Contig50502"	"1890"	"12154"	0.455505207841311
"Contig50657_112_9990"	"Contig50657"	"112"	"9990"	0.111029172118355
"Contig50660_2451_15123"	"Contig50660"	"2451"	"15123"	0.108283205214497
"Contig50949_10772_18880"	"Contig50949"	"10772"	"18880"	0.183809112986995
"Contig50964_1409_3691"	"Contig50964"	"1409"	"3691"	0.503831322187653
"Contig51135_6982_9795"	"Contig51135"	"6982"	"9795"	0.0054430012919583
"Contig51238_560_13610"	"Contig51238"	"560"	"13610"	0.200771815071419
"Contig51440_846_9515"	"Contig51440"	"846"	"9515"	0.493232471832444
"Contig51616_2859_14257"	"Contig51616"	"2859"	"14257"	0.099044115369167
"Contig5183_4267_6293"	"Contig5183"	"4267"	"6293"	3.99899773925345e-05
"Contig51862_1918_18572"	"Contig51862"	"1918"	"18572"	0.519862562677591
"Contig52107_4075_5316"	"Contig52107"	"4075"	"5316"	0.281467435514038
"Contig52148_4810_14009"	"Contig52148"	"4810"	"14009"	0.406756555338126
"Contig5227_3041_15068"	"Contig5227"	"3041"	"15068"	0.604085564314756
"Contig52274_247_14223"	"Contig52274"	"247"	"14223"	0.0104154393334949
"Contig5237_3536_9272"	"Contig5237"	"3536"	"9272"	0.224131651693719
"Contig52612_170_2698"	"Contig52612"	"170"	"2698"	0.460179897549828
"Contig52626_12869_19593"	"Contig52626"	"12869"	"19593"	0.126432080529955
"Contig53315_756_4605"	"Contig53315"	"756"	"4605"	0.017848808676914
"Contig53713_532_2554"	"Contig53713"	"532"	"2554"	0.270926388965944
"Contig53993_1811_14206"	"Contig53993"	"1811"	"14206"	0.0130238427119353
"Contig54063_5_7242"	"Contig54063"	"5"	"7242"	0.0043307635586169
"Contig54247_3035_4219"	"Contig54247"	"3035"	"4219"	0.110235001659215
"Contig54253_2736_14382"	"Contig54253"	"2736"	"14382"	0.659504210048097
"Contig54470_3403_9276"	"Contig54470"	"3403"	"9276"	0.329011580568602
"Contig54534_702_8723"	"Contig54534"	"702"	"8723"	0.648794128643379
"Contig54584_6044_14108"	"Contig54584"	"6044"	"14108"	0.34897220111501
"Contig54642_5649_9470"	"Contig54642"	"5649"	"9470"	0.0706932300778501
"Contig54745_1391_9886"	"Contig54745"	"1391"	"9886"	0.118197475383001
"Contig54917_986_3184"	"Contig54917"	"986"	"3184"	0.0589056771381716
"Contig55191_20687_29871"	"Contig55191"	"20687"	"29871"	0.020210606639613
"Contig55244_4343_5145"	"Contig55244"	"4343"	"5145"	0.241506367977876
"Contig55362_1839_5063"	"Contig55362"	"1839"	"5063"	0.387071554675687
"Contig55609_329_2021"	"Contig55609"	"329"	"2021"	0.0782147507439532
"Contig56331_1420_11456"	"Contig56331"	"1420"	"11456"	5.52224237432934e-06
"Contig56432_233_6278"	"Contig56432"	"233"	"6278"	0.514797305772452
"Contig56451_734_32381"	"Contig56451"	"734"	"32381"	0.729890513079568
"Contig56453_3643_10473"	"Contig56453"	"3643"	"10473"	0.025942915296695
"Contig565_20183_27628"	"Contig565"	"20183"	"27628"	0.724749520943532
"Contig56581_5203_17311"	"Contig56581"	"5203"	"17311"	0.296116419790143
"Contig56634_364_7347"	"Contig56634"	"364"	"7347"	0.773332783812558
"Contig5666_776_4094"	"Contig5666"	"776"	"4094"	0.191684573857734
"Contig56702_1_19028"	"Contig56702"	"1"	"19028"	0.0220018588414344
"Contig56805_1049_19266"	"Contig56805"	"1049"	"19266"	0.272125571559683
"Contig57281_2411_9146"	"Contig57281"	"2411"	"9146"	0.48995360516747
"Contig57333_3389_16631"	"Contig57333"	"3389"	"16631"	0.528345653125065
"Contig57553_2059_15859"	"Contig57553"	"2059"	"15859"	0.0253726918219861
"Contig58063_295_1624"	"Contig58063"	"295"	"1624"	0.649764880391771
"Contig58063_8480_9830"	"Contig58063"	"8480"	"9830"	0.559677731085865
"Contig58452_896_7005"	"Contig58452"	"896"	"7005"	0.0158309295196995
"Contig58699_2800_11096"	"Contig58699"	"2800"	"11096"	0.0508919298084791
"Contig59947_70_3779"	"Contig59947"	"70"	"3779"	0.0561776121220826
"Contig60093_1863_17742"	"Contig60093"	"1863"	"17742"	0.459424483616856
"Contig60216_9807_20884"	"Contig60216"	"9807"	"20884"	0.000522412517162488
"Contig60274_3046_10694"	"Contig60274"	"3046"	"10694"	0.893487022529761
"Contig6071_3379_10932"	"Contig6071"	"3379"	"10932"	0.020811647322335
"Contig60992_292_14046"	"Contig60992"	"292"	"14046"	0.478495470425449
"Contig61109_8035_12665"	"Contig61109"	"8035"	"12665"	8.68010857408802e-06
"Contig6140_989_4201"	"Contig6140"	"989"	"4201"	0.213083732994285
"Contig61644_2566_4572"	"Contig61644"	"2566"	"4572"	0.00289680902700389
"Contig61862_14144_24359"	"Contig61862"	"14144"	"24359"	0.723388556940778
"Contig61894_8694_24185"	"Contig61894"	"8694"	"24185"	0.115478605169616
"Contig6200_1111_6579"	"Contig6200"	"1111"	"6579"	0.282190989268792
"Contig62203_5415_15428"	"Contig62203"	"5415"	"15428"	0.238939376565057
"Contig62234_575_2178"	"Contig62234"	"575"	"2178"	0.587982002023935
"Contig63171_1555_7652"	"Contig63171"	"1555"	"7652"	0.527779542346691
"Contig63631_588_13309"	"Contig63631"	"588"	"13309"	0.0142196810105309
"Contig63672_2668_20023"	"Contig63672"	"2668"	"20023"	0.0681802867027897
"Contig6439_452_13602"	"Contig6439"	"452"	"13602"	0.558363752804965
"Contig6440_1145_7319"	"Contig6440"	"1145"	"7319"	0.216661108929033
"Contig64571_751_11041"	"Contig64571"	"751"	"11041"	0.430149871849379
"Contig64575_4_5123"	"Contig64575"	"4"	"5123"	0.184229973355292
"Contig65079_1869_18555"	"Contig65079"	"1869"	"18555"	0.427363955600048
"Contig65090_412_6815"	"Contig65090"	"412"	"6815"	0.378657948914791
"Contig65143_1054_1994"	"Contig65143"	"1054"	"1994"	0.626479760074588
"Contig654_121_25713"	"Contig654"	"121"	"25713"	0.0321788190893589
"Contig655_2526_24104"	"Contig655"	"2526"	"24104"	0.326420899836009
"Contig655_780_39433"	"Contig655"	"780"	"39433"	0.326420899836009
"Contig65660_32_6197"	"Contig65660"	"32"	"6197"	0.423343545478743
"Contig66008_387_7815"	"Contig66008"	"387"	"7815"	0.377128068955848
"Contig66144_46_3291"	"Contig66144"	"46"	"3291"	0.0257473545884731
"Contig66145_1824_27406"	"Contig66145"	"1824"	"27406"	0.0206207203463905
"Contig66145_19324_27584"	"Contig66145"	"19324"	"27584"	0.0206207203463905
"Contig66647_657_4386"	"Contig66647"	"657"	"4386"	0.0019490606432074
"Contig6699_290_8438"	"Contig6699"	"290"	"8438"	0.499047046127085
"Contig67595_815_8441"	"Contig67595"	"815"	"8441"	0.0831636053363638
"Contig67758_5541_6755"	"Contig67758"	"5541"	"6755"	0.633402565065997
"Contig68557_332_2472"	"Contig68557"	"332"	"2472"	0.0528082543618255
"Contig68777_316_8641"	"Contig68777"	"316"	"8641"	0.0443228249155981
"Contig69005_3463_14361"	"Contig69005"	"3463"	"14361"	0.0284174203986092
"Contig69385_5131_8684"	"Contig69385"	"5131"	"8684"	0.0340198321706079
"Contig69405_2042_4106"	"Contig69405"	"2042"	"4106"	0.0203281691424635
"Contig695_32_19666"	"Contig695"	"32"	"19666"	0.577077040537599
"Contig69521_2149_7269"	"Contig69521"	"2149"	"7269"	0.36392327336158
"Contig69620_1990_19525"	"Contig69620"	"1990"	"19525"	0.421230835239128
"Contig69655_645_6766"	"Contig69655"	"645"	"6766"	0.773076466428662
"Contig70616_1398_5802"	"Contig70616"	"1398"	"5802"	0.375225762489412
"Contig70706_2372_14604"	"Contig70706"	"2372"	"14604"	0.485579619425049
"Contig71106_1044_7712"	"Contig71106"	"1044"	"7712"	0.351742659043821
"Contig71224_2003_13760"	"Contig71224"	"2003"	"13760"	0.000446236292496072
"Contig71414_612_13369"	"Contig71414"	"612"	"13369"	0.218144642006913
"Contig71473_875_13421"	"Contig71473"	"875"	"13421"	0.388486205098347
"Contig71746_7022_7497"	"Contig71746"	"7022"	"7497"	0.00354892416859202
"Contig722_5309_18775"	"Contig722"	"5309"	"18775"	0.432329403650232
"Contig72720_1042_5862"	"Contig72720"	"1042"	"5862"	0.417521973491171
"Contig72776_11_4985"	"Contig72776"	"11"	"4985"	0.099493795376971
"Contig72899_48_4252"	"Contig72899"	"48"	"4252"	0.476124652141846
"Contig7559_823_2243"	"Contig7559"	"823"	"2243"	0.215559088433
"Contig756_16463_29225"	"Contig756"	"16463"	"29225"	0.560378674925378
"Contig75642_12741_13758"	"Contig75642"	"12741"	"13758"	0.352968706927095
"Contig75717_2377_13133"	"Contig75717"	"2377"	"13133"	0.00628554990310624
"Contig75795_5964_9991"	"Contig75795"	"5964"	"9991"	0.772078941289365
"Contig76256_1_4449"	"Contig76256"	"1"	"4449"	0.600973906063118
"Contig76460_1422_6395"	"Contig76460"	"1422"	"6395"	0.0718312432688841
"Contig76965_305_1767"	"Contig76965"	"305"	"1767"	0.418662855632248
"Contig770_2827_15907"	"Contig770"	"2827"	"15907"	0.534825842718244
"Contig780_11444_18908"	"Contig780"	"11444"	"18908"	0.0126114550113081
"Contig78284_104_3618"	"Contig78284"	"104"	"3618"	0.749959026346907
"Contig78368_1260_7989"	"Contig78368"	"1260"	"7989"	0.388182169499663
"Contig78412_3240_6936"	"Contig78412"	"3240"	"6936"	0.00377701194913637
"Contig78636_6823_14659"	"Contig78636"	"6823"	"14659"	0.0576180587108088
"Contig7905_226_2263"	"Contig7905"	"226"	"2263"	0.0468328338361213
"Contig79203_15_9266"	"Contig79203"	"15"	"9266"	0.851309923344631
"Contig79373_1059_5564"	"Contig79373"	"1059"	"5564"	0.117267446805695
"Contig79864_2429_3187"	"Contig79864"	"2429"	"3187"	0.320483036507246
"Contig80283_2012_6981"	"Contig80283"	"2012"	"6981"	0.177609702640106
"Contig806_5210_9443"	"Contig806"	"5210"	"9443"	0.212598415009182
"Contig81594_42_9021"	"Contig81594"	"42"	"9021"	0.00225422514563287
"Contig81635_3755_8945"	"Contig81635"	"3755"	"8945"	0.460490444872952
"Contig81791_291_29186"	"Contig81791"	"291"	"29186"	0.538778395379397
"Contig822_8487_32335"	"Contig822"	"8487"	"32335"	0.19848604142464
"Contig82531_1885_3195"	"Contig82531"	"1885"	"3195"	0.285604386989652
"Contig82698_2930_7747"	"Contig82698"	"2930"	"7747"	0.555105361473022
"Contig83980_1372_3476"	"Contig83980"	"1372"	"3476"	0.120254962612027
"Contig855_4896_16242"	"Contig855"	"4896"	"16242"	0.410187945736828
"Contig85625_111_5476"	"Contig85625"	"111"	"5476"	0.00565543893188655
"Contig8584_41_2711"	"Contig8584"	"41"	"2711"	0.0364108582750428
"Contig86155_817_2078"	"Contig86155"	"817"	"2078"	0.346013780076029
"Contig8618_21_1396"	"Contig8618"	"21"	"1396"	0.186021555832623
"Contig86951_119_2427"	"Contig86951"	"119"	"2427"	0.231635009815451
"Contig87926_12_2684"	"Contig87926"	"12"	"2684"	0.332107794841549
"Contig88718_277_13832"	"Contig88718"	"277"	"13832"	0.392394903875088
"Contig8938_8_5162"	"Contig8938"	"8"	"5162"	0.00198479241429682
"Contig90976_3020_4743"	"Contig90976"	"3020"	"4743"	0.0337954101867633
"Contig915_1062_20652"	"Contig915"	"1062"	"20652"	0.363070758559182
"Contig91666_883_11061"	"Contig91666"	"883"	"11061"	0.367027407434677
"Contig92609_1443_6808"	"Contig92609"	"1443"	"6808"	7.09943210567454e-06
"Contig927_8674_24122"	"Contig927"	"8674"	"24122"	0.447538206030976
"Contig92725_496_3980"	"Contig92725"	"496"	"3980"	0.00823088833793588
"Contig940_328_19812"	"Contig940"	"328"	"19812"	0.309972202511595
"Contig94494_5883_7401"	"Contig94494"	"5883"	"7401"	0.00308966468365732
"Contig95186_5246_15971"	"Contig95186"	"5246"	"15971"	0.0623491102003107
