Quant_Varia	contig	start.bin	end.bin	Pst_Values	95 %_LowBoundCI	95 %_UpBoundCI
Contig28023_0_5983	Contig28023	0	5983	0.0230060144531002	0.000609671516268847	0.76989173668063
Contig281_0_10000	Contig281	0	10000	0.636706557767578	0.0376074738063951	0.908266452697544
Contig2817_0_10000	Contig2817	0	10000	0.12925896456879	0.000531618626307736	0.783409598170936
Contig2818_0_10000	Contig2818	0	10000	0.000857144170701764	0.000659897955796128	0.748553998610022
Contig282_30000_40000	Contig282	30000	40000	0.189788850291261	0.000955419399592494	0.806555323434415
Contig28304_0_1099	Contig28304	0	1099	0.372187365353313	0.00159903125343075	0.859852799876039
Contig28318_50000_60000	Contig28318	50000	60000	0.378995997666929	0.000977888938117345	0.809127921305833
Contig28355_20000_26482	Contig28355	20000	26482	0.159110507578184	0.000503727669734713	0.811252852951276
Contig28358_30000_40000	Contig28358	30000	40000	0.00717174958081728	0.000379340117014266	0.802978754012266
Contig2848_20000_26283	Contig2848	20000	26283	0.365167130214672	0.000988087187918518	0.849197701874842
Contig28523_20000_30000	Contig28523	20000	30000	0.811009919444056	0.453388427605398	0.941051863157983
Contig28540_20000_28933	Contig28540	20000	28933	0.337277755657855	0.00202184268972296	0.82348160774077
Contig28574_0_5147	Contig28574	0	5147	0.312651898855478	0.00109330970879443	0.847148761959538
Contig28642_0_10000	Contig28642	0	10000	0.628720959867799	0.0264607587556042	0.911370366674109
Contig28867_0_10000	Contig28867	0	10000	0.429630959590935	0.00215803691658295	0.864544361265299
Contig28902_0_10000	Contig28902	0	10000	0.326467519788462	0.00124991482687909	0.850999315504586
Contig2898_0_10000	Contig2898	0	10000	0.426327251528947	0.00337272759315728	0.856331962508554
Contig2900_0_10000	Contig2900	0	10000	0.0152488337909989	0.00148952867485121	0.777553177007226
Contig29051_0_7685	Contig29051	0	7685	0.0345432742703271	0.000704721634954143	0.773196643186836
Contig29104_0_2785	Contig29104	0	2785	0.237019850844522	0.00112951810406109	0.764908950224886
Contig29106_0_6590	Contig29106	0	6590	0.408877143707926	0.00170690075591317	0.935904275718657
Contig29138_0_10000	Contig29138	0	10000	0.168246927573691	0.000878039992790737	0.761255566692465
Contig29300_10000_20000	Contig29300	10000	20000	0.184459795798742	0.00269360123375653	0.796109591709518
Contig29571_0_10000	Contig29571	0	10000	0.190714988600332	0.00116022381490869	0.77971436336697
Contig29641_0_6595	Contig29641	0	6595	0.056332366974754	0.00053863993433475	0.762403495095531
Contig29651_0_10000	Contig29651	0	10000	0.297159274216434	0.00115082635826086	0.805184691075371
Contig29713_10000_12220	Contig29713	10000	12220	0.407178510742268	0.00287575069676638	0.827178721074738
Contig2973_0_10000	Contig2973	0	10000	0.689672470241481	0.333333333333333	0.966832835749282
Contig29738_10000_20000	Contig29738	10000	20000	0.179269520287002	0.000561009817671794	0.798789007918025
Contig29931_20000_30000	Contig29931	20000	30000	0.0475444230655494	0.000542892190213948	0.798794877884094
Contig3_10000_20000	Contig3	10000	20000	0.694937243663707	0.112347742214069	0.917066712263874
Contig30007_20000_30000	Contig30007	20000	30000	0.012607499004045	0.000944992119479916	0.751576022343947
Contig30012_20000_30000	Contig30012	20000	30000	0.728377242783371	0.0921630874477645	0.943591464047182
Contig30091_0_10000	Contig30091	0	10000	0.0141029804137711	0.000549125968198466	0.769899871495346
Contig30163_0_10000	Contig30163	0	10000	0.242449491552065	0.00228008168324534	0.864356493729551
Contig30210_0_4807	Contig30210	0	4807	0.231637430447825	0.00275433651725948	0.825095039834415
Contig30261_0_2393	Contig30261	0	2393	0.0103649807847855	0.000544735148309985	0.767966724830305
Contig30291_0_8786	Contig30291	0	8786	0.395220939318807	0.00393797968453113	0.85694898550222
Contig30370_0_5533	Contig30370	0	5533	0.00152220571992505	0.000437122760849688	0.779926335174954
Contig30563_0_10000	Contig30563	0	10000	0.267329512912097	0.001845858183394	0.764017076900143
Contig30769_0_4657	Contig30769	0	4657	0.173472518238959	0.000687728614771543	0.83447045763733
Contig308_10000_20000	Contig308	10000	20000	0.514669820687478	0.00551010607487703	0.897252716001869
Contig308978_0_1151	Contig308978	0	1151	0.763297264946285	0.132956479365446	0.947559405742444
Contig3092_0_10000	Contig3092	0	10000	0.0820979547998104	0.000454409400167697	0.781540074574744
Contig30980_0_10000	Contig30980	0	10000	0.189747991739819	0.00128146558177978	0.811892242249624
Contig30980_10000_20000	Contig30980	10000	20000	0.142631793108052	0.00107251703823739	0.819222308934953
Contig30983_10000_20000	Contig30983	10000	20000	0.173942117403293	0.000895550575965834	0.818392872025922
Contig3105_10000_20000	Contig3105	10000	20000	0.117598518177971	0.000875978790697708	0.725042878724946
Contig31093_0_9713	Contig31093	0	9713	0.0253831191660342	0.000812001690586219	0.769849629307257
Contig31124_0_8878	Contig31124	0	8878	0.200156281175251	0.000581334735519184	0.856253575968033
Contig31158_0_6774	Contig31158	0	6774	0.186869479832983	0.00137054351662804	0.804336011583469
Contig31196_10000_20000	Contig31196	10000	20000	0.107222607991333	0.000375142748288915	0.810913481526053
Contig31394_20000_30000	Contig31394	20000	30000	0.239722294849852	0.000793077175896835	0.829828583847778
Contig31495_20000_30000	Contig31495	20000	30000	0.181465696496439	0.000474776658032012	0.84041927766181
Contig31515_20000_25724	Contig31515	20000	25724	0.618588564738451	0.0143841849412346	0.892809838583609
Contig317_30000_34625	Contig317	30000	34625	0.0356827469369213	0.000983646472111557	0.771203726189978
Contig31821_10000_18346	Contig31821	10000	18346	0.652637863003879	0.0232191833475825	0.910694751917683
Contig31971_30000_40000	Contig31971	30000	40000	0.519282122792801	0.00840036877117542	0.845487075179165
Contig32048_0_8004	Contig32048	0	8004	0.160308074624708	0.00256877213188749	0.769415354958076
Contig3206_10000_19408	Contig3206	10000	19408	0.472455498063518	0.00240742607390958	0.930191760760666
Contig32198_0_10000	Contig32198	0	10000	0.00591608306871171	0.000754684857805195	0.830891471922415
Contig32237_0_1484	Contig32237	0	1484	0.1805573795095	0.000562623347459109	0.779986568153913
Contig322676_0_2453	Contig322676	0	2453	0.589082409315923	0.0133003988639624	0.882510555993584
Contig3229_10000_20000	Contig3229	10000	20000	0.0917756871294571	0.000765360555231689	0.859140007830673
Contig32371_0_6660	Contig32371	0	6660	0.206976996700827	0.00112170984828066	0.788371466461843
Contig32435_10000_20000	Contig32435	10000	20000	0.679018780767713	0.0444173247825724	0.918327246633731
Contig32474_0_3498	Contig32474	0	3498	0.0049525231551758	0.000469489878217488	0.758797467574502
Contig3252_0_10000	Contig3252	0	10000	0.187093871769697	0.00104667251903314	0.923331585987594
Contig32526_10000_20000	Contig32526	10000	20000	0.16770873100608	0.000619966900742235	0.788103423396911
Contig32566_0_10000	Contig32566	0	10000	3.15337978263109e-05	0.00104463516169136	0.797641444145822
Contig32566_10000_20000	Contig32566	10000	20000	0.596106648826656	0.0136184443047225	0.909259088867904
Contig32578_0_10000	Contig32578	0	10000	0.0689673063847948	0.00134086046310077	0.786785775898473
Contig32850_10000_17965	Contig32850	10000	17965	0.2976503411134	0.00136474943844366	0.821144855436703
Contig32910_10000_19377	Contig32910	10000	19377	0.242270775385952	0.000390550433077035	0.808385372205033
Contig3292_0_10000	Contig3292	0	10000	0.0817380134081502	0.00066205065095971	0.795041178854203
Contig32950_0_6370	Contig32950	0	6370	0.0165910996073361	0.00105595200406335	0.879796035056558
Contig33_40000_50000	Contig33	40000	50000	0.852680667114108	0.522406681996281	0.960838839815641
Contig33153_40000_50000	Contig33153	40000	50000	0.14720736498644	0.000555303421903103	0.759280820658635
Contig33157_10000_19827	Contig33157	10000	19827	0.26918413629953	0.00188893711215207	0.870380957495216
Contig33165_0_10000	Contig33165	0	10000	2.13045618547009e-05	0.000487564063680603	0.746332215319306
Contig3320_0_10000	Contig3320	0	10000	0.609363249928358	0.161648444070648	0.905955194877735
Contig33234_0_5937	Contig33234	0	5937	0.800883827932708	0.360120896306735	0.961680684645463
Contig33284_0_10000	Contig33284	0	10000	0.115990007080273	0.000910675890294623	0.775179949683725
Contig33410_0_6874	Contig33410	0	6874	0.305139935760032	0.0018770180555139	0.88771413695025
Contig33432_0_10000	Contig33432	0	10000	0.614594534975442	0.0209398221144155	0.891227589312129
Contig33432_10000_20000	Contig33432	10000	20000	0.157168087078351	0.000411289656742495	0.796296720855941
Contig33523_10000_16394	Contig33523	10000	16394	0.546088935927381	0.00435388743669129	0.907364904938692
Contig33555_10000_20000	Contig33555	10000	20000	0.140709509279452	0.000523219905994956	0.788394236651218
Contig33644_20000_30000	Contig33644	20000	30000	0.0181452348559484	0.000727313175359274	0.746173460398363
Contig33745_0_10000	Contig33745	0	10000	0.132611858550031	0.000508150742632414	0.946759347802989
Contig33761_0_6123	Contig33761	0	6123	0.0210624769201817	0.00079668070127524	0.816974690699926
Contig33775_10000_20000	Contig33775	10000	20000	0.169925527113947	0.00181157080324328	0.842808368659061
Contig33816_0_10000	Contig33816	0	10000	0.593773616769306	0.0197662885273121	0.869882803842085
Contig34055_0_10000	Contig34055	0	10000	0.129766616879575	0.000688023357588653	0.779446614721344
Contig34057_0_10000	Contig34057	0	10000	0.602510731942317	0.0116659407581121	0.929034904700881
Contig341_0_10000	Contig341	0	10000	0.565982293237656	0.0220564430550688	0.890819815700278
Contig34298_20000_30000	Contig34298	20000	30000	0.0373279806123257	0.000758644314084159	0.744074678693273
Contig343_20000_30000	Contig343	20000	30000	0.581955991360017	0.00768834545078321	0.916421996683125
Contig3441_0_7746	Contig3441	0	7746	0.677661204578637	0.0632794044510644	0.917202373351767
Contig34452_10000_16969	Contig34452	10000	16969	0.379489234154808	0.00410942375502939	0.84378933102845
Contig34464_0_10000	Contig34464	0	10000	1	1	1
Contig34592_0_10000	Contig34592	0	10000	0.284500946981732	0.00121625316826404	0.86807789639678
Contig34689_10000_20000	Contig34689	10000	20000	0.0880551866338789	0.00155052461950767	0.819774614913271
Contig34727_0_3967	Contig34727	0	3967	0.347864023884803	0.00093456467230042	0.865141720235827
Contig34824_20000_28682	Contig34824	20000	28682	0.478245375798633	0.0851921338499776	0.871614687867257
Contig34949_0_10000	Contig34949	0	10000	0.756186810459	0.0825140031411907	0.95894301426339
Contig34958_0_10000	Contig34958	0	10000	0.0852881618630236	0.000700775394997228	0.809851189707829
Contig34988_10000_20000	Contig34988	10000	20000	0.353380353728154	0.00210165891423162	0.804232960992303
Contig35205_10000_20000	Contig35205	10000	20000	0.045729176933091	0.00112254375041223	0.847808280633636
Contig35423_0_10000	Contig35423	0	10000	0.309214124662442	0.00216607941426985	0.873867918414399
Contig35529_0_4894	Contig35529	0	4894	0.12774588279144	0.000548102654728898	0.809342857950741
Contig35720_0_7300	Contig35720	0	7300	0.826475819467842	0.366095905794974	0.953672558211349
Contig35790_0_10000	Contig35790	0	10000	0.378114886646603	0.00130436762510177	0.820175279619074
Contig35844_10000_20000	Contig35844	10000	20000	0.801996406009714	0.237935375577004	0.969153074969969
Contig35850_0_10000	Contig35850	0	10000	0.0438878691431691	0.000488269927558555	0.749383427190238
Contig35991_10000_14558	Contig35991	10000	14558	0.41799977843817	0.00269673895549826	0.871285426054361
Contig36056_0_10000	Contig36056	0	10000	0.744920423888621	0.119055545045825	0.956022694552058
Contig36121_0_8639	Contig36121	0	8639	0.355111425151671	0.000756996560595843	0.851221685922238
Contig36326_20000_26838	Contig36326	20000	26838	0.543728161941381	0.00900950305608398	0.889410601413316
Contig36467_10000_20000	Contig36467	10000	20000	0.494022400101911	0.00731103379758726	0.87200903026453
Contig3648_0_7374	Contig3648	0	7374	0.297030926260031	0.00342698127047511	0.7599677522597
Contig36482_0_10000	Contig36482	0	10000	0.672127923692633	0.0528233705774186	0.916197589421662
Contig36636_0_10000	Contig36636	0	10000	0.0983612197707017	0.00097141634564017	0.827313105309543
Contig36689_30000_40000	Contig36689	30000	40000	0.451700418343304	0.00140719791432411	0.891958158973931
Contig36744_10000_20000	Contig36744	10000	20000	0.189679283101689	0.000573681330003537	0.872273582886622
Contig36904_0_10000	Contig36904	0	10000	0.499055985138731	0.00596330075498941	0.899910870537997
Contig36904_10000_13588	Contig36904	10000	13588	0.223772106096231	0.000902987254850207	0.847059200335391
Contig36913_0_5671	Contig36913	0	5671	0.894065051026052	0.771608657913585	0.954244621755667
Contig369276_0_4682	Contig369276	0	4682	0.869178172460358	0.7055057035592	0.952055287687758
Contig36958_20000_30000	Contig36958	20000	30000	0.311507492874482	0.00114225662126294	0.866393797213383
Contig37091_0_7639	Contig37091	0	7639	0.000542682810599351	0.000741157647529938	0.784197439879963
Contig37114_0_10000	Contig37114	0	10000	0.393083155124592	0.00199652113676095	0.821037275149069
Contig37182_0_10000	Contig37182	0	10000	0.793663344848981	0.239363006648644	0.959773389613107
Contig37183_0_8654	Contig37183	0	8654	0.486941120094755	0.0038842407872033	0.875946454159883
Contig372_10000_20000	Contig372	10000	20000	0.162841652795835	0.000755256162817465	0.812714460351371
Contig37208_10000_20000	Contig37208	10000	20000	0.0584233048302842	0.00133755945582829	0.889916803650728
Contig37230_0_10000	Contig37230	0	10000	0.377363775467892	0.000815229083868788	0.830808369924619
Contig37241_10000_20000	Contig37241	10000	20000	0.26196095212091	0.000582151652223522	0.839651472612556
Contig37309_0_10000	Contig37309	0	10000	0.326516886155437	0.00174024707518706	0.834270313975986
Contig37557_0_10000	Contig37557	0	10000	0.593009456566742	0.0064911568379094	0.911400278290403
Contig37578_10000_20000	Contig37578	10000	20000	0.728780201909497	0.0623220406879862	0.94213462909961
Contig37656_30000_39752	Contig37656	30000	39752	0.417691382595865	0.0026906542217523	0.872923241800202
Contig37709_0_10000	Contig37709	0	10000	0.744243832810639	0.212541029120003	0.93618118100738
Contig37754_20000_23219	Contig37754	20000	23219	0.0244520893034889	0.000264468901566033	0.810214631966614
Contig3780_0_10000	Contig3780	0	10000	0.285859098216383	0.00207668651017004	0.778565957919771
Contig37981_10000_20000	Contig37981	10000	20000	0.794610568299406	0.34651932639145	0.944059520359449
Contig38_60000_70000	Contig38	60000	70000	0.00315186147397769	0.000881600972167311	0.781433804330374
Contig38020_10000_20000	Contig38020	10000	20000	0.149862373784708	0.00089803773119046	0.844771000729353
Contig38070_0_8409	Contig38070	0	8409	0.038523586473455	0.000445412807927693	0.764363793202236
Contig38210_0_10000	Contig38210	0	10000	0.558740097994952	0.01851340677883	0.84464167222231
Contig38214_10000_20000	Contig38214	10000	20000	0.276960170598529	0.00223750837398916	0.815803211167124
Contig383070_0_7696	Contig383070	0	7696	0.188798549047965	0.00139310241437671	0.848008994393442
Contig384_10000_20000	Contig384	10000	20000	0.172428605367881	0.000779961669815442	0.863621247239024
Contig385_0_10000	Contig385	0	10000	0.107922249506735	0.000830267317992918	0.794326028696829
Contig385_10000_11533	Contig385	10000	11533	0.400052634807262	0.00134570535597542	0.841789501425865
Contig38502_0_5365	Contig38502	0	5365	0.00479858697049166	0.00140288552423607	0.733955837610076
Contig38898_0_4576	Contig38898	0	4576	0.335604516395876	0.00125556918429884	0.860711465587897
Contig38940_10000_20000	Contig38940	10000	20000	0.126552927162238	0.000394985823892104	0.834382324294984
Contig38953_20000_23227	Contig38953	20000	23227	0.086103029003259	0.00030993242465845	0.804155596167663
Contig38995_0_10000	Contig38995	0	10000	0.00298346047351255	0.000479094334265903	0.778325651328683
Contig39116_0_10000	Contig39116	0	10000	0.0432016923606095	0.000929590410653156	0.755915863029633
Contig3917_0_10000	Contig3917	0	10000	0.449134625812527	0.0060247878638752	0.84713398554641
Contig39197_0_3831	Contig39197	0	3831	0.123951383671173	0.0007854282544212	0.798054390502461
Contig39372_0_5208	Contig39372	0	5208	0.0658892755391006	0.000372683084244415	0.848415623939317
Contig3946_0_10000	Contig3946	0	10000	0.688886765383648	0.0786682439154538	0.913014448055256
Contig39581_0_10000	Contig39581	0	10000	0.0471331433737426	0.000455812039446502	0.755219969488789
Contig3962_0_10000	Contig3962	0	10000	0.743024567041504	0.16690335347684	0.91809109481424
Contig3964_0_10000	Contig3964	0	10000	0.0391758740594075	0.000776137929297152	0.748862383030827
Contig397_10000_20000	Contig397	10000	20000	0.385704676235408	0.00239830573498825	0.910223992355879
Contig39720_0_10000	Contig39720	0	10000	0.0237036694567578	0.000275873777136435	0.784002375464842
Contig39792_0_10000	Contig39792	0	10000	0.276006758473533	0.0012177797004841	0.8985374099662
Contig39793_10000_15459	Contig39793	10000	15459	0.124736078236232	0.00119991124900148	0.811409488861456
Contig39810_0_10000	Contig39810	0	10000	0.240385891839052	0.000564412273217852	0.785548325777717
Contig40150_0_10000	Contig40150	0	10000	0.00976255550450775	0.000446230448868327	0.78511445937044
Contig40218_0_6323	Contig40218	0	6323	0.0346749336265239	0.00032790634154222	0.770971071476845
Contig4027_0_7498	Contig4027	0	7498	0.526304838162355	0.00566037493843526	0.893656767784516
Contig40426_10000_20000	Contig40426	10000	20000	0.81532983640363	0.353632031459856	0.971057867464761
Contig40456_0_10000	Contig40456	0	10000	0.868143606873561	0.672601726868318	0.952693729733752
Contig405_20000_30000	Contig405	20000	30000	0.0202578079870769	0.000410152676546968	0.786426082034214
Contig406_30000_40000	Contig406	30000	40000	0.0134820182306643	0.00079667160140052	0.852003391040909
Contig40610_0_10000	Contig40610	0	10000	0.221440181308487	0.0012429219772719	0.779364300496949
Contig40674_10000_20000	Contig40674	10000	20000	0.232175026179401	0.000925971165976126	0.772031376867886
Contig40754_0_10000	Contig40754	0	10000	0.362057802498569	0.000892542345715564	0.870854110584219
Contig408_20000_28522	Contig408	20000	28522	0.0311036844078936	0.000538737394627313	0.780602673005404
Contig4083_0_10000	Contig4083	0	10000	0.824578300254476	0.418742131720088	0.954063245995231
Contig40979_0_10000	Contig40979	0	10000	0.02357542406467	0.00073275359028427	0.819897235190483
Contig41076_0_10000	Contig41076	0	10000	0.0415256092760627	0.000770215259486649	0.771699111678615
Contig412716_0_6481	Contig412716	0	6481	0.0165489332764703	0.000420680472393179	0.813321399839391
Contig41417_0_6110	Contig41417	0	6110	0.378544942809921	0.0022837567799029	NA
Contig41893_0_10000	Contig41893	0	10000	0.214586237429256	0.00107390226123919	0.889063354750148
Contig41965_0_10000	Contig41965	0	10000	0.203240710074945	0.000913281910743188	0.835849084679805
Contig4205_0_5155	Contig4205	0	5155	0.000545717010210555	0.000579317140792332	0.841657484237565
Contig42159_0_10000	Contig42159	0	10000	0.354557437608317	0.00162296861834903	0.895387674059129
Contig42291_0_10000	Contig42291	0	10000	0.412892729423841	0.00261662243992812	0.807490872554983
Contig42447_10000_12364	Contig42447	10000	12364	0.0123672157923459	0.000516463192923413	0.832969650554816
Contig42553_0_10000	Contig42553	0	10000	0.59444082226781	0.0205479926231949	0.885190567152033
Contig42610_10000_20000	Contig42610	10000	20000	0.00569651192511207	0.000490260705961045	0.770562670352637
Contig42660_0_9502	Contig42660	0	9502	0.74050199525791	0.0643464603477748	0.95005286882813
Contig42692_0_10000	Contig42692	0	10000	0.0994770902106756	0.00145711749140963	0.738209921902387
Contig42700_0_10000	Contig42700	0	10000	0.279971640822961	0.000777600475912366	0.850753288260381
Contig42731_10000_16362	Contig42731	10000	16362	0.602188334515819	0.0218670421847669	0.927063389225677
Contig42870_10000_20000	Contig42870	10000	20000	0.437018885014258	0.00290531785728131	0.880188177664168
Contig42901_20000_25182	Contig42901	20000	25182	8.99613023588076e-41	1.16949693066522e-39	NA
Contig43024_0_7892	Contig43024	0	7892	0.0494060623885708	0.000733011379819612	0.819473098301099
Contig43197_0_10000	Contig43197	0	10000	0.360582513740497	0.00186004884169281	0.856661333929526
Contig43246_0_10000	Contig43246	0	10000	0.314025420266777	0.00237599816836326	0.827471376545508
Contig43387_0_5140	Contig43387	0	5140	0.672768051883726	0.122849267851244	0.922745699159296
Contig43403_10000_19773	Contig43403	10000	19773	0.721392214100164	0.079020311249903	0.951543296124679
Contig43408_10000_20000	Contig43408	10000	20000	0.0284169610750209	0.000256777570276162	0.771459654240413
Contig435_0_10000	Contig435	0	10000	0.635930841865167	0.059891660177027	0.902220450645714
Contig43532_0_10000	Contig43532	0	10000	0.33418463602849	0.00144415936658699	0.893733400473693
Contig43574_0_9884	Contig43574	0	9884	0.70616237588552	0.0867847187273441	0.916485914839876
Contig43601_0_6595	Contig43601	0	6595	0.00063241278822065	0.0005267305619025	0.733725030899949
Contig43737_0_10000	Contig43737	0	10000	0.561483728615372	0.0108128262667317	0.869983126273082
Contig43955_20000_26613	Contig43955	20000	26613	0.199646035169088	0.000932694187528447	0.865249786629037
Contig44002_20000_30000	Contig44002	20000	30000	0.039318373352461	0.000375001353177402	0.776611733952707
Contig44123_10000_20000	Contig44123	10000	20000	0.628529476236243	0.0159445126846764	0.915962798326669
Contig44171_0_10000	Contig44171	0	10000	0.400118189699937	0.00217790784727432	0.873539428097289
Contig44312_0_10000	Contig44312	0	10000	0.476962114692028	0.00184674667173901	0.919003469591072
Contig44353_0_8351	Contig44353	0	8351	0.097255931293468	0.000791084944827191	0.775515750512611
Contig44432_0_10000	Contig44432	0	10000	1	1	1
Contig44514_0_10000	Contig44514	0	10000	0.547390384016523	0.004432300714663	0.926619115182459
Contig44671_0_10000	Contig44671	0	10000	0.0334421859970114	0.000564399934770849	0.763842128041427
Contig4520_0_4224	Contig4520	0	4224	0.461282132075432	0.00305784281568035	0.876028640667616
Contig45201_0_4467	Contig45201	0	4467	0.41413488718208	0.00193920659763185	0.801168063792382
Contig45217_0_5849	Contig45217	0	5849	0.152617059739241	0.00124355705423102	0.826212872096021
Contig45294_0_10000	Contig45294	0	10000	0.525564937713789	0.00856544258842601	0.855120247184144
Contig453247_0_1313	Contig453247	0	1313	0.553743979512536	0.0140617087055128	0.913468762775534
Contig45462_10000_19292	Contig45462	10000	19292	0.0356574339382361	0.000454574972400818	0.832296102194563
Contig4549_0_8717	Contig4549	0	8717	0.122363483852791	0.00144667103190373	0.79123502606337
Contig45621_0_10000	Contig45621	0	10000	0.158576528408226	0.000647078829609335	0.804950141669639
Contig45855_0_5013	Contig45855	0	5013	0.0851665093330831	0.000647392040842745	0.811289472394272
Contig45873_0_10000	Contig45873	0	10000	0.0886349141507827	0.00036720612868231	0.814000323710447
Contig459203_0_4096	Contig459203	0	4096	0.179914286802518	0.000783551532284688	0.841135212027054
Contig45945_10000_20000	Contig45945	10000	20000	0.692623209219558	0.124996779820914	0.903543419940008
Contig45964_0_10000	Contig45964	0	10000	0.537787219948261	0.00379844638451534	0.937288254920151
Contig46203_0_10000	Contig46203	0	10000	0.0232718381270839	0.000785583612966409	0.827339533946071
Contig46290_0_10000	Contig46290	0	10000	0.00376818856646594	0.00028365778700523	0.764927306848967
Contig46376_0_10000	Contig46376	0	10000	0.00607707572678175	0.000594131842447786	0.784743420934867
Contig46599_0_10000	Contig46599	0	10000	0.014434218298979	0.00030609840043245	0.750475855359341
Contig46726_0_10000	Contig46726	0	10000	0.0317467055080657	0.000488639816330613	0.755370184049375
Contig46746_0_10000	Contig46746	0	10000	0.00230861099782419	0.000541663573888595	0.782314397710424
Contig46755_0_10000	Contig46755	0	10000	0.346187295130584	0.00112134506541619	0.848741385420466
Contig46799_0_10000	Contig46799	0	10000	0.371347235920703	0.0018791529390884	0.854030501089325
Contig46919_10000_20000	Contig46919	10000	20000	0.245712430670193	0.00098033899629859	0.86908077994429
Contig47007_20000_30000	Contig47007	20000	30000	0.194722835216715	0.000534941505180114	0.853346595139442
Contig47057_20000_30000	Contig47057	20000	30000	0.457302473126384	0.00259571035704206	0.89725184552484
Contig470690_0_1460	Contig470690	0	1460	0.597951211322383	0.0162225404583857	0.892234994979923
Contig47243_0_10000	Contig47243	0	10000	0.647987666863726	0.0485830035502814	0.898320642324706
Contig47538_10000_12334	Contig47538	10000	12334	0.669522388117615	0.0310665118078835	0.931176050921674
Contig47556_20000_26352	Contig47556	20000	26352	0.244185757992417	0.000917705096545739	0.856019578172907
Contig47777_0_10000	Contig47777	0	10000	0.000403112108763817	0.00116542510788177	0.749056186537585
Contig47813_0_10000	Contig47813	0	10000	0.677671522569277	0.057013507065525	0.945039880566142
Contig47819_0_10000	Contig47819	0	10000	0.406637837560453	0.00159453855270537	0.851457033398595
Contig47895_10000_18264	Contig47895	10000	18264	0.300403940512181	0.000784447697325582	0.826144484411335
Contig47920_10000_16680	Contig47920	10000	16680	0.323507860974675	0.00166488840142349	0.82378281641113
Contig47976_0_10000	Contig47976	0	10000	0.0793553977791363	0.000840344442974016	0.756048150085649
Contig47990_0_9164	Contig47990	0	9164	0.626422512823712	0.00533655520482722	0.919948879031236
Contig48014_0_10000	Contig48014	0	10000	0.373250040836968	0.00182399653519892	0.928835589402163
Contig48059_0_10000	Contig48059	0	10000	0.0576153656300421	0.000666958230077492	0.803313470832231
Contig48270_0_10000	Contig48270	0	10000	0.0728783347722327	0.000609055127102194	0.822266684929512
Contig48445_0_6654	Contig48445	0	6654	0.389650914937983	0.00266639098409285	0.868345866125297
Contig48578_10000_15236	Contig48578	10000	15236	0.0154211843309083	0.000441709083226472	0.760525562789005
Contig485898_0_9517	Contig485898	0	9517	0.19106868048961	0.000418229217493131	0.873403948519896
Contig48644_0_1232	Contig48644	0	1232	0.539064745539718	0.0113011932542559	0.89299375199153
Contig48819_0_6475	Contig48819	0	6475	0.0320076546452312	0.000368754736146586	0.844001318182273
Contig489_30000_40000	Contig489	30000	40000	0.00191758278974617	0.000317724268853351	0.739929671826944
Contig48921_0_10000	Contig48921	0	10000	0.0101103773531247	0.000422483000191477	0.759691322972098
Contig49054_0_10000	Contig49054	0	10000	0.636085959976488	0.0426299303451705	0.896030748829465
Contig49209_0_10000	Contig49209	0	10000	0.85995986414512	0.574340062833718	0.961949248921336
Contig49227_10000_20000	Contig49227	10000	20000	0.732815056494168	0.20748034482032	0.906539460273776
Contig49279_20000_29761	Contig49279	20000	29761	0.00520846363990622	0.00059114651639239	0.744772439841815
Contig49380_0_9655	Contig49380	0	9655	0.694260852653307	0.0488612605010682	0.9352139423936
Contig49393_0_1909	Contig49393	0	1909	0.0165115071646913	0.000477105455052409	0.810228548096679
Contig49399_0_10000	Contig49399	0	10000	0.832893768914119	0.371819783533537	0.968831318574327
Contig494383_0_1778	Contig494383	0	1778	0.0194491176375345	0.000383900585552183	0.771520351065825
Contig49860_10000_20000	Contig49860	10000	20000	0.03793336450911	0.000699424497685379	0.747096177548963
Contig49934_0_10000	Contig49934	0	10000	0.0808508544556292	0.000646596163119797	0.783234498003712
Contig49995_0_10000	Contig49995	0	10000	0.302457003088842	0.00132353223049487	0.839442879561497
Contig50000_20000_30000	Contig50000	20000	30000	0.0015085386496061	0.000768249391411154	0.770776012827351
Contig50177_0_9685	Contig50177	0	9685	0.0517824419679317	0.000599952396351264	0.805408919023436
Contig50387_20000_27695	Contig50387	20000	27695	0.00010816142120777	0.000210392231198069	0.780061130037419
Contig50654_10000_20000	Contig50654	10000	20000	0.00105780937589095	0.000609022359419854	0.844185583903855
Contig50657_0_10000	Contig50657	0	10000	0.0650363316561644	0.000815276069600939	0.816029587011599
Contig50663_10000_20000	Contig50663	10000	20000	0.378515452899923	0.00179640762950407	0.844540641134028
Contig50949_10000_20000	Contig50949	10000	20000	0.102670437251569	0.00133512726254539	0.777005014022397
Contig50988_0_3658	Contig50988	0	3658	0.262309029267881	0.00222106226765266	0.780479406900142
Contig51028_10000_20000	Contig51028	10000	20000	8.16640394654866e-06	0.00031708576925421	0.736211905876115
Contig51058_0_10000	Contig51058	0	10000	0.247524752475247	0.00129310344827588	NA
Contig5107_0_9626	Contig5107	0	9626	0.642375217752067	0.0184603193544796	0.909736481778014
Contig51105_0_10000	Contig51105	0	10000	0.334162154619564	0.00367387779119077	0.837813308556819
Contig51200_0_10000	Contig51200	0	10000	0.878609253633552	0.658050728061706	0.958881893103757
