Contig1930_1045_25165	Contig1930	1045	25165	ID=OLUR_00008297;Name=OLUR_00008297;Alias=maker-Contig1930-snap-gene-0.7;Note=Similar to Rtkn: Rhotekin (Rattus norvegicus OX%3D10116);Dbxref=InterPro:IPR011072,InterPro:IPR012966,Pfam:PF08174,SMART:SM00742;Ontology_term=GO:0007165;SPID=Q6V7V2;	0.001405345577696467	0.007577808698380094	ID=OLUR_00008297;	OLUR_00008297	Alias=maker-Contig1930-snap-gene-0.7;	NA	Note=Similar to Rtkn: Rhotekin (Rattus norvegicus OX%3D10116);	Ontology_term=GO:0007165;	Dbxref=InterPro:IPR011072,InterPro:IPR012966,Pfam:PF08174,SMART:SM00742;	Q6V7V2
Contig19303_5266_17328	Contig19303	5266	17328	ID=OLUR_00013398;Name=OLUR_00013398;Alias=maker-Contig19303-snap-gene-0.2;Note=Similar to Snx16: Sorting nexin-16 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.1520.10,InterPro:IPR001683,InterPro:IPR036871,MobiDBLite:mobidb-lite,Pfam:PF00787,ProSiteProfiles:PS50195,SMART:SM00312,SUPERFAMILY:SSF64268;Ontology_term=GO:0035091;SPID=Q8C080;	9.662093567526396e-5	8.226526994404123e-4	ID=OLUR_00013398;	OLUR_00013398	Alias=maker-Contig19303-snap-gene-0.2;	NA	Note=Similar to Snx16: Sorting nexin-16 (Mus musculus OX%3D10090);	Ontology_term=GO:0035091;	Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.1520.10,InterPro:IPR001683,InterPro:IPR036871,MobiDBLite:mobidb-lite,Pfam:PF00787,ProSiteProfiles:PS50195,SMART:SM00312,SUPERFAMILY:SSF64268;	Q8C080
Contig1932_4144_31961	Contig1932	4144	31961	ID=OLUR_00005100;Name=OLUR_00005100;Alias=snap_masked-Contig1932-processed-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.00367993152843178	0.016240448507997184	ID=OLUR_00005100;	OLUR_00005100	Alias=snap_masked-Contig1932-processed-gene-0.2;	NA	Note=Protein of unknown function;	NA	Dbxref=MobiDBLite:mobidb-lite;	NA
Contig19320_3111_7864	Contig19320	3111	7864	ID=OLUR_00023899;Name=OLUR_00023899;Alias=maker-Contig19320-snap-gene-0.1;Note=Similar to OTUD7B: OTU domain-containing protein 7B (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR002653,MobiDBLite:mobidb-lite,ProSiteProfiles:PS51036;Ontology_term=GO:0003677,GO:0008270;SPID=Q6GQQ9;	0.002898058527761836	0.0134328638951777	ID=OLUR_00023899;	OLUR_00023899	Alias=maker-Contig19320-snap-gene-0.1;	NA	Note=Similar to OTUD7B: OTU domain-containing protein 7B (Homo sapiens OX%3D9606);	Ontology_term=GO:0003677,GO:0008270;	Dbxref=Coils:Coil,InterPro:IPR002653,MobiDBLite:mobidb-lite,ProSiteProfiles:PS51036;	Q6GQQ9
Contig19486_1_17575	Contig19486	1	17575	ID=OLUR_00010070;Name=OLUR_00010070;Alias=maker-Contig19486-snap-gene-0.2;Note=Similar to bcar3: Breast cancer anti-estrogen resistance protein 3 homolog (Xenopus laevis OX%3D8355);Dbxref=CDD:cd09487,Gene3D:G3DSA:1.10.150.50,Gene3D:G3DSA:1.10.840.10,Gene3D:G3DSA:3.30.505.10,InterPro:IPR000980,InterPro:IPR001660,InterPro:IPR001895,InterPro:IPR013761,InterPro:IPR023578,InterPro:IPR036860,InterPro:IPR036964,MobiDBLite:mobidb-lite,PRINTS:PR00401,Pfam:PF00017,Pfam:PF00536,Pfam:PF00617,ProSiteProfiles:PS50001,ProSiteProfiles:PS50009,ProSiteProfiles:PS50105,SMART:SM00147,SMART:SM00252,SMART:SM00454,SUPERFAMILY:SSF47769,SUPERFAMILY:SSF48366,SUPERFAMILY:SSF55550;Ontology_term=GO:0005085,GO:0005515,GO:0007264;SPID=Q6INP9;	0.002015214798588879	0.010282268061891694	ID=OLUR_00010070;	OLUR_00010070	Alias=maker-Contig19486-snap-gene-0.2;	NA	Note=Similar to bcar3: Breast cancer anti-estrogen resistance protein 3 homolog (Xenopus laevis OX%3D8355);	Ontology_term=GO:0005085,GO:0005515,GO:0007264;	Dbxref=CDD:cd09487,Gene3D:G3DSA:1.10.150.50,Gene3D:G3DSA:1.10.840.10,Gene3D:G3DSA:3.30.505.10,InterPro:IPR000980,InterPro:IPR001660,InterPro:IPR001895,InterPro:IPR013761,InterPro:IPR023578,InterPro:IPR036860,InterPro:IPR036964,MobiDBLite:mobidb-lite,PRINTS:PR00401,Pfam:PF00017,Pfam:PF00536,Pfam:PF00617,ProSiteProfiles:PS50001,ProSiteProfiles:PS50009,ProSiteProfiles:PS50105,SMART:SM00147,SMART:SM00252,SMART:SM00454,SUPERFAMILY:SSF47769,SUPERFAMILY:SSF48366,SUPERFAMILY:SSF55550;	Q6INP9
Contig19523_24348_32630	Contig19523	24348	32630	ID=OLUR_00004646;Name=OLUR_00004646;Alias=maker-Contig19523-snap-gene-0.6;Note=Similar to CTNNAL1: Alpha-catulin (Pongo abelii OX%3D9601);Dbxref=Gene3D:G3DSA:1.20.120.230,InterPro:IPR006077,InterPro:IPR036723,MobiDBLite:mobidb-lite,Pfam:PF01044,SUPERFAMILY:SSF47220;Ontology_term=GO:0007155,GO:0051015;SPID=Q5RC06;	0.0033101719819534515	0.014859917223447991	ID=OLUR_00004646;	OLUR_00004646	Alias=maker-Contig19523-snap-gene-0.6;	NA	Note=Similar to CTNNAL1: Alpha-catulin (Pongo abelii OX%3D9601);	Ontology_term=GO:0007155,GO:0051015;	Dbxref=Gene3D:G3DSA:1.20.120.230,InterPro:IPR006077,InterPro:IPR036723,MobiDBLite:mobidb-lite,Pfam:PF01044,SUPERFAMILY:SSF47220;	Q5RC06
Contig195848_8677_16646	Contig195848	8677	16646	ID=OLUR_00013962;Name=OLUR_00013962;Alias=maker-Contig195848-snap-gene-0.3;Note=Similar to Abca1: ATP-binding cassette sub-family A member 1 (Mus musculus OX%3D10090);Dbxref=Pfam:PF12698;SPID=P41233;	0.0021001340272290996	0.010598740458720775	ID=OLUR_00013962;	OLUR_00013962	Alias=maker-Contig195848-snap-gene-0.3;	NA	Note=Similar to Abca1: ATP-binding cassette sub-family A member 1 (Mus musculus OX%3D10090);	NA	Dbxref=Pfam:PF12698;	P41233
Contig19593_20066_35678	Contig19593	20066	35678	ID=OLUR_00004325;Name=OLUR_00004325;Alias=maker-Contig19593-snap-gene-0.8;Note=Similar to PLCG1: 1-phosphatidylinositol 4%2C5-bisphosphate phosphodiesterase gamma-1 (Bos taurus OX%3D9913);Dbxref=CDD:cd00275,Coils:Coil,Gene3D:G3DSA:2.60.40.150,Gene3D:G3DSA:3.20.20.190,InterPro:IPR000008,InterPro:IPR001192,InterPro:IPR001711,InterPro:IPR001849,InterPro:IPR017946,InterPro:IPR035892,MobiDBLite:mobidb-lite,PRINTS:PR00390,Pfam:PF00168,Pfam:PF00387,ProSiteProfiles:PS50003,ProSiteProfiles:PS50004,ProSiteProfiles:PS50008,SMART:SM00149,SMART:SM00239,SUPERFAMILY:SSF49562,SUPERFAMILY:SSF50729,SUPERFAMILY:SSF51695;Ontology_term=GO:0004435,GO:0006629,GO:0007165,GO:0008081,GO:0035556;SPID=P08487;	4.224292131130211e-6	5.2768268930104626e-5	ID=OLUR_00004325;	OLUR_00004325	Alias=maker-Contig19593-snap-gene-0.8;	NA	Note=Similar to PLCG1: 1-phosphatidylinositol 4%2C5-bisphosphate phosphodiesterase gamma-1 (Bos taurus OX%3D9913);	Ontology_term=GO:0004435,GO:0006629,GO:0007165,GO:0008081,GO:0035556;	Dbxref=CDD:cd00275,Coils:Coil,Gene3D:G3DSA:2.60.40.150,Gene3D:G3DSA:3.20.20.190,InterPro:IPR000008,InterPro:IPR001192,InterPro:IPR001711,InterPro:IPR001849,InterPro:IPR017946,InterPro:IPR035892,MobiDBLite:mobidb-lite,PRINTS:PR00390,Pfam:PF00168,Pfam:PF00387,ProSiteProfiles:PS50003,ProSiteProfiles:PS50004,ProSiteProfiles:PS50008,SMART:SM00149,SMART:SM00239,SUPERFAMILY:SSF49562,SUPERFAMILY:SSF50729,SUPERFAMILY:SSF51695;	P08487
Contig19628_1_18977	Contig19628	1	18977	ID=OLUR_00012124;Name=OLUR_00012124;Alias=maker-Contig19628-snap-gene-0.3;Note=Similar to eif3a: Eukaryotic translation initiation factor 3 subunit A (Xenopus tropicalis OX%3D8364);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;SPID=A4II09;	0.01042901283080321	0.03835833048793395	ID=OLUR_00012124;	OLUR_00012124	Alias=maker-Contig19628-snap-gene-0.3;	NA	Note=Similar to eif3a: Eukaryotic translation initiation factor 3 subunit A (Xenopus tropicalis OX%3D8364);	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	A4II09
Contig19670_1_22958	Contig19670	1	22958	ID=OLUR_00008500;Name=OLUR_00008500;Alias=maker-Contig19670-snap-gene-0.5;Note=Similar to XKR6: XK-related protein 6 (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR018629,MobiDBLite:mobidb-lite,Pfam:PF09815;Ontology_term=GO:0016021;SPID=Q5GH73;	1.629184066661421e-4	0.0012904708797272556	ID=OLUR_00008500;	OLUR_00008500	Alias=maker-Contig19670-snap-gene-0.5;	NA	Note=Similar to XKR6: XK-related protein 6 (Homo sapiens OX%3D9606);	Ontology_term=GO:0016021;	Dbxref=InterPro:IPR018629,MobiDBLite:mobidb-lite,Pfam:PF09815;	Q5GH73
Contig19699_1_6742	Contig19699	1	6742	ID=OLUR_00015272;Name=OLUR_00015272;Alias=maker-Contig19699-snap-gene-0.4;Note=Protein of unknown function;Dbxref=InterPro:IPR014720,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50137;	1.705607149018206e-5	1.8479031965339628e-4	ID=OLUR_00015272;	OLUR_00015272	Alias=maker-Contig19699-snap-gene-0.4;	NA	Note=Protein of unknown function;	NA	Dbxref=InterPro:IPR014720,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50137;	NA
Contig19712_26362_50901	Contig19712	26362	50901	ID=OLUR_00001581;Name=OLUR_00001581;Alias=maker-Contig19712-snap-gene-0.6;Note=Similar to dnaJ: Chaperone protein DnaJ (Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX%3D373903);Dbxref=CDD:cd06257,Gene3D:G3DSA:1.10.287.110,InterPro:IPR001623,InterPro:IPR036869,PRINTS:PR00625,Pfam:PF00226,ProSiteProfiles:PS50076,SMART:SM00271,SUPERFAMILY:SSF46565;SPID=B8CXL0;	5.749038214303179e-5	5.190255213911652e-4	ID=OLUR_00001581;	OLUR_00001581	Alias=maker-Contig19712-snap-gene-0.6;	NA	Note=Similar to dnaJ: Chaperone protein DnaJ (Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX%3D373903);	NA	Dbxref=CDD:cd06257,Gene3D:G3DSA:1.10.287.110,InterPro:IPR001623,InterPro:IPR036869,PRINTS:PR00625,Pfam:PF00226,ProSiteProfiles:PS50076,SMART:SM00271,SUPERFAMILY:SSF46565;	B8CXL0
Contig19712_36116_49457	Contig19712	36116	49457	ID=OLUR_00001582;Name=OLUR_00001582;Alias=maker-Contig19712-snap-gene-0.9;Note=Similar to dnaJ: Chaperone protein DnaJ (Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX%3D273068);Dbxref=CDD:cd06257,Gene3D:G3DSA:1.10.287.110,InterPro:IPR001623,InterPro:IPR018253,InterPro:IPR036869,MobiDBLite:mobidb-lite,PRINTS:PR00625,Pfam:PF00226,ProSitePatterns:PS00636,ProSiteProfiles:PS50076,SMART:SM00271,SUPERFAMILY:SSF46565;SPID=Q8RB67;	7.327180184766533e-5	6.432221931626572e-4	ID=OLUR_00001582;	OLUR_00001582	Alias=maker-Contig19712-snap-gene-0.9;	NA	Note=Similar to dnaJ: Chaperone protein DnaJ (Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX%3D273068);	NA	Dbxref=CDD:cd06257,Gene3D:G3DSA:1.10.287.110,InterPro:IPR001623,InterPro:IPR018253,InterPro:IPR036869,MobiDBLite:mobidb-lite,PRINTS:PR00625,Pfam:PF00226,ProSitePatterns:PS00636,ProSiteProfiles:PS50076,SMART:SM00271,SUPERFAMILY:SSF46565;	Q8RB67
Contig19712_46920_52774	Contig19712	46920	52774	ID=OLUR_00001583;Name=OLUR_00001583;Alias=maker-Contig19712-snap-gene-0.10;Note=Similar to CG12259: Protein FAM50 homolog (Drosophila melanogaster OX%3D7227);Dbxref=Coils:Coil,InterPro:IPR007005,MobiDBLite:mobidb-lite,Pfam:PF04921;Ontology_term=GO:0005634;SPID=Q9VAY7;	0.002961531285001088	0.013676413053915305	ID=OLUR_00001583;	OLUR_00001583	Alias=maker-Contig19712-snap-gene-0.10;	NA	Note=Similar to CG12259: Protein FAM50 homolog (Drosophila melanogaster OX%3D7227);	Ontology_term=GO:0005634;	Dbxref=Coils:Coil,InterPro:IPR007005,MobiDBLite:mobidb-lite,Pfam:PF04921;	Q9VAY7
Contig1975_4323_15034	Contig1975	4323	15034	ID=OLUR_00015459;Name=OLUR_00015459;Alias=maker-Contig1975-snap-gene-0.4;Note=Similar to sls: Titin (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,MobiDBLite:mobidb-lite,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;SPID=Q9I7U4;	0.002267224721191314	0.011154066693158621	ID=OLUR_00015459;	OLUR_00015459	Alias=maker-Contig1975-snap-gene-0.4;	NA	Note=Similar to sls: Titin (Drosophila melanogaster OX%3D7227);	NA	Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,MobiDBLite:mobidb-lite,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;	Q9I7U4
Contig19778_24325_29923	Contig19778	24325	29923	ID=OLUR_00006196;Name=OLUR_00006196;Alias=maker-Contig19778-snap-gene-0.8;Note=Similar to Bax: Apoptosis regulator BAX (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:1.10.437.10,InterPro:IPR002475,InterPro:IPR020728,InterPro:IPR026298,InterPro:IPR036834,MobiDBLite:mobidb-lite,PRINTS:PR01862,Pfam:PF00452,ProSitePatterns:PS01259,ProSiteProfiles:PS50062,SUPERFAMILY:SSF56854;Ontology_term=GO:0042981;SPID=Q63690;	7.586520313272701e-4	0.004620684994730856	ID=OLUR_00006196;	OLUR_00006196	Alias=maker-Contig19778-snap-gene-0.8;	NA	Note=Similar to Bax: Apoptosis regulator BAX (Rattus norvegicus OX%3D10116);	Ontology_term=GO:0042981;	Dbxref=Gene3D:G3DSA:1.10.437.10,InterPro:IPR002475,InterPro:IPR020728,InterPro:IPR026298,InterPro:IPR036834,MobiDBLite:mobidb-lite,PRINTS:PR01862,Pfam:PF00452,ProSitePatterns:PS01259,ProSiteProfiles:PS50062,SUPERFAMILY:SSF56854;	Q63690
Contig19783_1_9638	Contig19783	1	9638	ID=OLUR_00008581;Name=OLUR_00008581;Alias=maker-Contig19783-snap-gene-0.7;Note=Similar to Fat3: Protocadherin Fat 3 (Mus musculus OX%3D10090);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;SPID=Q8BNA6;	8.844802807339263e-10	3.117581780115203e-8	ID=OLUR_00008581;	OLUR_00008581	Alias=maker-Contig19783-snap-gene-0.7;	NA	Note=Similar to Fat3: Protocadherin Fat 3 (Mus musculus OX%3D10090);	Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;	Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;	Q8BNA6
Contig19783_5665_9913	Contig19783	5665	9913	ID=OLUR_00008582;Name=OLUR_00008582;Alias=snap_masked-Contig19783-processed-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	1.0380795781143933e-10	4.612419282615345e-9	ID=OLUR_00008582;	OLUR_00008582	Alias=snap_masked-Contig19783-processed-gene-0.1;	NA	Note=Protein of unknown function;	NA	Dbxref=MobiDBLite:mobidb-lite;	NA
Contig19783_19076_24597	Contig19783	19076	24597	ID=OLUR_00008584;Name=OLUR_00008584;Alias=maker-Contig19783-snap-gene-0.8;Note=Protein of unknown function;Dbxref=InterPro:IPR000742,ProSiteProfiles:PS50026;	0.0032830062678647436	0.01476761299768935	ID=OLUR_00008584;	OLUR_00008584	Alias=maker-Contig19783-snap-gene-0.8;	NA	Note=Protein of unknown function;	NA	Dbxref=InterPro:IPR000742,ProSiteProfiles:PS50026;	NA
Contig19785_11007_18663	Contig19785	11007	18663	ID=OLUR_00006319;Name=OLUR_00006319;Alias=snap_masked-Contig19785-processed-gene-0.0;Note=Similar to kug: Fat-like cadherin-related tumor suppressor homolog (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;SPID=Q9VW71;	5.788833520132634e-7	1.001208706746074e-5	ID=OLUR_00006319;	OLUR_00006319	Alias=snap_masked-Contig19785-processed-gene-0.0;	NA	Note=Similar to kug: Fat-like cadherin-related tumor suppressor homolog (Drosophila melanogaster OX%3D7227);	Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;	Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;	Q9VW71
Contig19785_17453_29541	Contig19785	17453	29541	ID=OLUR_00006320;Name=OLUR_00006320;Alias=maker-Contig19785-snap-gene-0.3;Note=Similar to FAT1: Protocadherin Fat 1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;SPID=Q14517;	1.0891303309557764e-4	9.069558254685069e-4	ID=OLUR_00006320;	OLUR_00006320	Alias=maker-Contig19785-snap-gene-0.3;	NA	Note=Similar to FAT1: Protocadherin Fat 1 (Homo sapiens OX%3D9606);	Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;	Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;	Q14517
Contig19787_1_4087	Contig19787	1	4087	ID=OLUR_00028961;Name=OLUR_00028961;Alias=maker-Contig19787-snap-gene-0.1;Note=Similar to Fat3: Protocadherin Fat 3 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;SPID=Q8R508;	0.001371870931145633	0.007434355421423914	ID=OLUR_00028961;	OLUR_00028961	Alias=maker-Contig19787-snap-gene-0.1;	NA	Note=Similar to Fat3: Protocadherin Fat 3 (Rattus norvegicus OX%3D10116);	Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;	Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;	Q8R508
Contig19797_17831_25826	Contig19797	17831	25826	ID=OLUR_00004486;Name=OLUR_00004486;Alias=maker-Contig19797-snap-gene-0.5;Note=Similar to Tnpo1: Transportin-1 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:1.25.10.10,InterPro:IPR001494,InterPro:IPR011989,Pfam:PF03810;Ontology_term=GO:0006886,GO:0008536;SPID=Q8BFY9;	0.0011111146425207756	0.006305487968967663	ID=OLUR_00004486;	OLUR_00004486	Alias=maker-Contig19797-snap-gene-0.5;	NA	Note=Similar to Tnpo1: Transportin-1 (Mus musculus OX%3D10090);	Ontology_term=GO:0006886,GO:0008536;	Dbxref=Gene3D:G3DSA:1.25.10.10,InterPro:IPR001494,InterPro:IPR011989,Pfam:PF03810;	Q8BFY9
Contig198517_1_5037	Contig198517	1	5037	ID=OLUR_00027729;Name=OLUR_00027729;Alias=maker-Contig198517-snap-gene-0.2;Note=Similar to TOMM70: Mitochondrial import receptor subunit TOM70 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.25.40.10,InterPro:IPR011990,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF48452;Ontology_term=GO:0005515;SPID=O94826;	0.0056292548651177285	0.023459012154203117	ID=OLUR_00027729;	OLUR_00027729	Alias=maker-Contig198517-snap-gene-0.2;	NA	Note=Similar to TOMM70: Mitochondrial import receptor subunit TOM70 (Homo sapiens OX%3D9606);	Ontology_term=GO:0005515;	Dbxref=Gene3D:G3DSA:1.25.40.10,InterPro:IPR011990,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF48452;	O94826
Contig19864_32383_43159	Contig19864	32383	43159	ID=OLUR_00001552;Name=OLUR_00001552;Alias=maker-Contig19864-snap-gene-0.6;Note=Similar to KCMF1: E3 ubiquitin-protein ligase KCMF1 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite,ProSiteProfiles:PS51257;SPID=Q9P0J7;	0.014212059919739433	0.04899024707566994	ID=OLUR_00001552;	OLUR_00001552	Alias=maker-Contig19864-snap-gene-0.6;	NA	Note=Similar to KCMF1: E3 ubiquitin-protein ligase KCMF1 (Homo sapiens OX%3D9606);	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite,ProSiteProfiles:PS51257;	Q9P0J7
Contig19871_2814_16705	Contig19871	2814	16705	ID=OLUR_00001813;Name=OLUR_00001813;Alias=maker-Contig19871-snap-gene-0.6;Note=Similar to SLC2A1: Solute carrier family 2%2C facilitated glucose transporter member 1 (Sus scrofa OX%3D9823);Dbxref=CDD:cd06174,Coils:Coil,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR003663,InterPro:IPR005828,InterPro:IPR005829,InterPro:IPR020846,InterPro:IPR036259,PRINTS:PR00171,Pfam:PF00083,ProSitePatterns:PS00217,ProSiteProfiles:PS50850,SUPERFAMILY:SSF103473,TIGRFAM:TIGR00879;Ontology_term=GO:0005215,GO:0016020,GO:0016021,GO:0022857,GO:0055085;SPID=P20303;	0.0011786773256802752	0.006610183384093309	ID=OLUR_00001813;	OLUR_00001813	Alias=maker-Contig19871-snap-gene-0.6;	NA	Note=Similar to SLC2A1: Solute carrier family 2%2C facilitated glucose transporter member 1 (Sus scrofa OX%3D9823);	Ontology_term=GO:0005215,GO:0016020,GO:0016021,GO:0022857,GO:0055085;	Dbxref=CDD:cd06174,Coils:Coil,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR003663,InterPro:IPR005828,InterPro:IPR005829,InterPro:IPR020846,InterPro:IPR036259,PRINTS:PR00171,Pfam:PF00083,ProSitePatterns:PS00217,ProSiteProfiles:PS50850,SUPERFAMILY:SSF103473,TIGRFAM:TIGR00879;	P20303
Contig199_23_9295	Contig199	23	9295	ID=OLUR_00002753;Name=OLUR_00002753;Alias=maker-Contig199-snap-gene-0.3;Note=Similar to rps2: 40S ribosomal protein S2 (Ictalurus punctatus OX%3D7998);Dbxref=Gene3D:G3DSA:3.30.160.770,Gene3D:G3DSA:3.30.230.10,InterPro:IPR005324,InterPro:IPR005711,InterPro:IPR013810,InterPro:IPR014721,InterPro:IPR018192,InterPro:IPR020568,MobiDBLite:mobidb-lite,Pfam:PF00333,Pfam:PF03719,ProSitePatterns:PS00585,ProSiteProfiles:PS50881,SUPERFAMILY:SSF54211,SUPERFAMILY:SSF54768,TIGRFAM:TIGR01020;Ontology_term=GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0015935;SPID=Q90YS3;	4.949610285727526e-7	8.766036350981572e-6	ID=OLUR_00002753;	OLUR_00002753	Alias=maker-Contig199-snap-gene-0.3;	NA	Note=Similar to rps2: 40S ribosomal protein S2 (Ictalurus punctatus OX%3D7998);	Ontology_term=GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0015935;	Dbxref=Gene3D:G3DSA:3.30.160.770,Gene3D:G3DSA:3.30.230.10,InterPro:IPR005324,InterPro:IPR005711,InterPro:IPR013810,InterPro:IPR014721,InterPro:IPR018192,InterPro:IPR020568,MobiDBLite:mobidb-lite,Pfam:PF00333,Pfam:PF03719,ProSitePatterns:PS00585,ProSiteProfiles:PS50881,SUPERFAMILY:SSF54211,SUPERFAMILY:SSF54768,TIGRFAM:TIGR01020;	Q90YS3
Contig19930_1_11782	Contig19930	1	11782	ID=OLUR_00011475;Name=OLUR_00011475;Alias=maker-Contig19930-snap-gene-0.2;Note=Similar to Mrps22: 28S ribosomal protein S22%2C mitochondrial (Mus musculus OX%3D10090);Dbxref=InterPro:IPR019374,Pfam:PF10245;SPID=Q9CXW2;	0.0033113590244029647	0.014859917223447991	ID=OLUR_00011475;	OLUR_00011475	Alias=maker-Contig19930-snap-gene-0.2;	NA	Note=Similar to Mrps22: 28S ribosomal protein S22%2C mitochondrial (Mus musculus OX%3D10090);	NA	Dbxref=InterPro:IPR019374,Pfam:PF10245;	Q9CXW2
